interval_start_datetime,actual_call_volume,predicted_call_volume,avg_handle_time_sec,traffic_intensity_erlangs,base_required_agents,shrinkage_adjusted_agents,expected_occupancy,service_level_probability,target_service_level,sla_target_sec,max_occupancy,shrinkage_rate
2026-01-20T13:00:00,,321.6865,524.91,93.8095,111,159,0.8451,0.9716,0.8000,20,0.8500,0.3000
2026-01-20T13:30:00,,321.6865,525.27,93.8726,111,159,0.8457,0.9711,0.8000,20,0.8500,0.3000
2026-01-20T14:00:00,,321.6865,523.02,93.4712,110,158,0.8497,0.9667,0.8000,20,0.8500,0.3000
2026-01-20T14:30:00,,309.8440,525.01,90.3727,107,153,0.8446,0.9693,0.8000,20,0.8500,0.3000
2026-01-20T15:00:00,,303.2071,526.36,88.6640,105,150,0.8444,0.9679,0.8000,20,0.8500,0.3000
2026-01-20T15:30:00,,291.2578,528.03,85.4402,101,145,0.8459,0.9630,0.8000,20,0.8500,0.3000
2026-01-20T16:00:00,,271.3310,528.15,79.6136,94,135,0.8470,0.9551,0.8000,20,0.8500,0.3000
2026-01-20T16:30:00,,257.7306,529.49,75.8139,90,129,0.8424,0.9560,0.8000,20,0.8500,0.3000
2026-01-20T17:00:00,,233.7198,528.40,68.6100,81,116,0.8470,0.9384,0.8000,20,0.8500,0.3000
2026-01-20T17:30:00,,236.7492,528.35,69.4929,82,118,0.8475,0.9393,0.8000,20,0.8500,0.3000
2026-01-20T18:00:00,,224.4874,528.94,65.9671,78,112,0.8457,0.9357,0.8000,20,0.8500,0.3000
2026-01-20T18:30:00,,209.1662,534.07,62.0609,74,106,0.8387,0.9390,0.8000,20,0.8500,0.3000
2026-01-20T19:00:00,,208.9209,535.61,62.1668,74,106,0.8401,0.9369,0.8000,20,0.8500,0.3000
2026-01-20T19:30:00,,208.1440,537.12,62.1098,74,106,0.8393,0.9379,0.8000,20,0.8500,0.3000
2026-01-20T20:00:00,,206.3623,539.89,61.8962,73,105,0.8479,0.9229,0.8000,20,0.8500,0.3000
2026-01-20T20:30:00,,207.4284,539.97,62.2248,74,106,0.8409,0.9356,0.8000,20,0.8500,0.3000
2026-01-20T21:00:00,,207.4284,541.37,62.3866,74,106,0.8431,0.9323,0.8000,20,0.8500,0.3000
2026-01-20T21:30:00,,206.3623,542.55,62.2005,74,106,0.8405,0.9359,0.8000,20,0.8500,0.3000
2026-01-20T22:00:00,,205.2071,549.45,62.6396,74,106,0.8465,0.9265,0.8000,20,0.8500,0.3000
2026-01-20T22:30:00,,203.5679,552.68,62.5047,74,106,0.8447,0.9292,0.8000,20,0.8500,0.3000
2026-01-20T23:00:00,,188.0312,554.53,57.9268,69,99,0.8395,0.9278,0.8000,20,0.8500,0.3000
2026-01-20T23:30:00,,171.9844,557.29,53.2469,63,90,0.8452,0.9050,0.8000,20,0.8500,0.3000
2026-01-21T00:00:00,,159.3901,558.00,49.4113,59,85,0.8375,0.9087,0.8000,20,0.8500,0.3000
2026-01-21T00:30:00,,135.7901,558.54,42.1356,50,72,0.8427,0.8712,0.8000,20,0.8500,0.3000
2026-01-21T01:00:00,,90.6928,560.14,28.2225,34,49,0.8301,0.8248,0.8000,20,0.8500,0.3000
2026-01-21T01:30:00,,74.8474,559.95,23.2838,29,42,0.8029,0.8489,0.8000,20,0.8500,0.3000
2026-01-21T02:00:00,,61.1814,560.59,19.0544,24,35,0.7939,0.8284,0.8000,20,0.8500,0.3000
2026-01-21T02:30:00,,54.8470,558.79,17.0267,22,32,0.7739,0.8467,0.8000,20,0.8500,0.3000
2026-01-21T03:00:00,,54.5815,557.34,16.9003,22,32,0.7682,0.8561,0.8000,20,0.8500,0.3000
2026-01-21T03:30:00,,53.0336,554.64,16.3415,21,31,0.7782,0.8305,0.8000,20,0.8500,0.3000
2026-01-21T04:00:00,,53.0336,552.22,16.2700,21,31,0.7748,0.8365,0.8000,20,0.8500,0.3000
2026-01-21T04:30:00,,56.0186,550.21,17.1233,22,32,0.7783,0.8397,0.8000,20,0.8500,0.3000
2026-01-21T05:00:00,,60.6608,541.65,18.2539,23,33,0.7936,0.8214,0.8000,20,0.8500,0.3000
2026-01-21T05:30:00,,64.6982,536.68,19.2903,24,35,0.8038,0.8106,0.8000,20,0.8500,0.3000
2026-01-21T06:00:00,,101.1882,528.98,29.7368,36,52,0.8260,0.8469,0.8000,20,0.8500,0.3000
2026-01-21T06:30:00,,129.6653,523.64,37.7211,45,65,0.8382,0.8638,0.8000,20,0.8500,0.3000
2026-01-21T07:00:00,,186.8599,519.57,53.9367,64,92,0.8428,0.9140,0.8000,20,0.8500,0.3000
2026-01-21T07:30:00,,240.1729,520.58,69.4608,82,118,0.8471,0.9403,0.8000,20,0.8500,0.3000
2026-01-21T08:00:00,,280.3728,511.52,79.6751,94,135,0.8476,0.9551,0.8000,20,0.8500,0.3000
2026-01-21T08:30:00,,309.1972,514.51,88.3799,104,149,0.8498,0.9621,0.8000,20,0.8500,0.3000
2026-01-21T09:00:00,,330.4315,518.18,95.1234,112,160,0.8493,0.9687,0.8000,20,0.8500,0.3000
2026-01-21T09:30:00,,337.0165,520.05,97.3693,115,165,0.8467,0.9730,0.8000,20,0.8500,0.3000
2026-01-21T10:00:00,,337.0165,521.81,97.6995,115,165,0.8496,0.9704,0.8000,20,0.8500,0.3000
2026-01-21T10:30:00,,337.0165,522.91,97.9043,116,166,0.8440,0.9757,0.8000,20,0.8500,0.3000
2026-01-21T11:00:00,,336.4191,522.80,97.7120,115,165,0.8497,0.9703,0.8000,20,0.8500,0.3000
2026-01-21T11:30:00,,336.4191,523.23,97.7918,116,166,0.8430,0.9764,0.8000,20,0.8500,0.3000
2026-01-21T12:00:00,,327.0169,522.59,94.9416,112,160,0.8477,0.9701,0.8000,20,0.8500,0.3000
2026-01-21T12:30:00,,320.1642,525.07,93.3942,110,158,0.8490,0.9673,0.8000,20,0.8500,0.3000
2026-01-21T13:00:00,,320.1642,524.91,93.3656,110,158,0.8488,0.9675,0.8000,20,0.8500,0.3000
2026-01-21T13:30:00,,320.1642,525.27,93.4284,110,158,0.8493,0.9669,0.8000,20,0.8500,0.3000
2026-01-21T14:00:00,,320.1642,523.02,93.0289,110,158,0.8457,0.9705,0.8000,20,0.8500,0.3000
2026-01-21T14:30:00,,308.3217,525.01,89.9287,106,152,0.8484,0.9648,0.8000,20,0.8500,0.3000
2026-01-21T15:00:00,,301.1606,526.36,88.0656,104,149,0.8468,0.9648,0.8000,20,0.8500,0.3000
2026-01-21T15:30:00,,288.7678,528.03,84.7097,100,143,0.8471,0.9609,0.8000,20,0.8500,0.3000
2026-01-21T16:00:00,,270.3240,528.15,79.3182,94,135,0.8438,0.9587,0.8000,20,0.8500,0.3000
2026-01-21T16:30:00,,254.8379,529.49,74.9630,89,128,0.8423,0.9550,0.8000,20,0.8500,0.3000
2026-01-21T17:00:00,,232.2731,528.40,68.1853,81,116,0.8418,0.9457,0.8000,20,0.8500,0.3000
2026-01-21T17:30:00,,230.5672,528.35,67.6783,80,115,0.8460,0.9384,0.8000,20,0.8500,0.3000
2026-01-21T18:00:00,,221.3477,528.94,65.0445,77,110,0.8447,0.9355,0.8000,20,0.8500,0.3000
2026-01-21T18:30:00,,197.3756,534.07,58.5625,69,99,0.8487,0.9137,0.8000,20,0.8500,0.3000
2026-01-21T19:00:00,,201.6231,535.61,59.9953,71,102,0.8450,0.9241,0.8000,20,0.8500,0.3000
2026-01-21T19:30:00,,204.7212,537.12,61.0885,72,103,0.8485,0.9202,0.8000,20,0.8500,0.3000
2026-01-21T20:00:00,,195.6379,539.89,58.6795,70,100,0.8383,0.9323,0.8000,20,0.8500,0.3000
2026-01-21T20:30:00,,195.6379,539.97,58.6878,70,100,0.8384,0.9321,0.8000,20,0.8500,0.3000
2026-01-21T21:00:00,,195.6379,541.37,58.8405,70,100,0.8406,0.9288,0.8000,20,0.8500,0.3000
2026-01-21T21:30:00,,200.1306,542.55,60.3221,71,102,0.8496,0.9159,0.8000,20,0.8500,0.3000
2026-01-21T22:00:00,,204.0056,549.45,62.2729,74,106,0.8415,0.9341,0.8000,20,0.8500,0.3000
2026-01-21T22:30:00,,198.5721,552.68,60.9707,72,103,0.8468,0.9220,0.8000,20,0.8500,0.3000
2026-01-21T23:00:00,,179.2012,554.53,55.2066,65,93,0.8493,0.9023,0.8000,20,0.8500,0.3000
2026-01-21T23:30:00,,161.3661,557.29,49.9595,59,85,0.8468,0.8915,0.8000,20,0.8500,0.3000
2026-01-22T00:00:00,,172.0204,558.00,53.3268,63,90,0.8465,0.9026,0.8000,20,0.8500,0.3000
2026-01-22T00:30:00,,143.0554,558.54,44.3900,53,76,0.8375,0.8915,0.8000,20,0.8500,0.3000
2026-01-22T01:00:00,,134.4330,560.14,41.8339,50,72,0.8367,0.8833,0.8000,20,0.8500,0.3000
2026-01-22T01:30:00,,90.9563,559.95,28.2950,34,49,0.8322,0.8199,0.8000,20,0.8500,0.3000
2026-01-22T02:00:00,,71.2749,560.59,22.1979,28,40,0.7928,0.8603,0.8000,20,0.8500,0.3000
2026-01-22T02:30:00,,64.7483,558.79,20.1004,25,36,0.8040,0.8172,0.8000,20,0.8500,0.3000
2026-01-22T03:00:00,,58.7478,557.34,18.1903,23,33,0.7909,0.8257,0.8000,20,0.8500,0.3000
2026-01-22T03:30:00,,53.0336,554.64,16.3415,21,31,0.7782,0.8305,0.8000,20,0.8500,0.3000
2026-01-22T04:00:00,,53.0336,552.22,16.2700,21,31,0.7748,0.8365,0.8000,20,0.8500,0.3000
2026-01-22T04:30:00,,53.0336,550.21,16.2109,21,31,0.7719,0.8414,0.8000,20,0.8500,0.3000
2026-01-22T05:00:00,,58.5228,541.65,17.6105,23,33,0.7657,0.8689,0.8000,20,0.8500,0.3000
2026-01-22T05:30:00,,68.2951,536.68,20.3627,26,38,0.7832,0.8640,0.8000,20,0.8500,0.3000
2026-01-22T06:00:00,,91.7630,528.98,26.9669,33,48,0.8172,0.8481,0.8000,20,0.8500,0.3000
2026-01-22T06:30:00,,123.8155,523.64,36.0194,43,62,0.8377,0.8566,0.8000,20,0.8500,0.3000
2026-01-22T07:00:00,,173.4603,519.57,50.0689,59,85,0.8486,0.8903,0.8000,20,0.8500,0.3000
2026-01-22T07:30:00,,218.9454,520.58,63.3215,75,108,0.8443,0.9333,0.8000,20,0.8500,0.3000
2026-01-22T08:00:00,,267.2175,511.52,75.9366,90,129,0.8437,0.9553,0.8000,20,0.8500,0.3000
2026-01-22T08:30:00,,298.2838,514.51,85.2604,101,145,0.8442,0.9654,0.8000,20,0.8500,0.3000
2026-01-22T09:00:00,,326.1814,518.18,93.8999,111,159,0.8459,0.9711,0.8000,20,0.8500,0.3000
2026-01-22T09:30:00,,332.7664,520.05,96.1414,114,163,0.8433,0.9751,0.8000,20,0.8500,0.3000
2026-01-22T10:00:00,,332.7664,521.81,96.4674,114,163,0.8462,0.9727,0.8000,20,0.8500,0.3000
2026-01-22T10:30:00,,332.7664,522.91,96.6696,114,163,0.8480,0.9711,0.8000,20,0.8500,0.3000
2026-01-22T11:00:00,,332.1690,522.80,96.4775,114,163,0.8463,0.9726,0.8000,20,0.8500,0.3000
2026-01-22T11:30:00,,332.1690,523.23,96.5563,114,163,0.8470,0.9720,0.8000,20,0.8500,0.3000
2026-01-22T12:00:00,,322.7668,522.59,93.7076,111,159,0.8442,0.9725,0.8000,20,0.8500,0.3000
2026-01-22T12:30:00,,315.9141,525.07,92.1544,109,156,0.8455,0.9699,0.8000,20,0.8500,0.3000
2026-01-22T13:00:00,,315.9141,524.91,92.1262,109,156,0.8452,0.9702,0.8000,20,0.8500,0.3000
2026-01-22T13:30:00,,315.9141,525.27,92.1881,109,156,0.8458,0.9696,0.8000,20,0.8500,0.3000
2026-01-22T14:00:00,,315.9141,523.02,91.7940,108,155,0.8499,0.9649,0.8000,20,0.8500,0.3000
2026-01-22T14:30:00,,304.0716,525.01,88.6891,105,150,0.8447,0.9677,0.8000,20,0.8500,0.3000
2026-01-22T15:00:00,,296.9105,526.36,86.8228,103,148,0.8429,0.9677,0.8000,20,0.8500,0.3000
2026-01-22T15:30:00,,284.1996,528.03,83.3697,99,142,0.8421,0.9652,0.8000,20,0.8500,0.3000
2026-01-22T16:00:00,,267.1759,528.15,78.3944,93,133,0.8430,0.9586,0.8000,20,0.8500,0.3000
2026-01-22T16:30:00,,250.5878,529.49,73.7128,87,125,0.8473,0.9464,0.8000,20,0.8500,0.3000
2026-01-22T17:00:00,,228.0229,528.40,66.9376,79,113,0.8473,0.9349,0.8000,20,0.8500,0.3000
2026-01-22T17:30:00,,225.7673,528.35,66.2694,78,112,0.8496,0.9297,0.8000,20,0.8500,0.3000
2026-01-22T18:00:00,,219.7764,528.94,64.5827,76,109,0.8498,0.9260,0.8000,20,0.8500,0.3000
2026-01-22T18:30:00,,201.8684,534.07,59.8956,71,102,0.8436,0.9264,0.8000,20,0.8500,0.3000
2026-01-22T19:00:00,,201.6231,535.61,59.9953,71,102,0.8450,0.9241,0.8000,20,0.8500,0.3000
2026-01-22T19:30:00,,200.8462,537.12,59.9322,71,102,0.8441,0.9254,0.8000,20,0.8500,0.3000
2026-01-22T20:00:00,,204.0056,539.89,61.1893,72,103,0.8499,0.9176,0.8000,20,0.8500,0.3000
2026-01-22T20:30:00,,204.0056,539.97,61.1980,72,103,0.8500,0.9174,0.8000,20,0.8500,0.3000
2026-01-22T21:00:00,,204.0056,541.37,61.3571,73,105,0.8405,0.9343,0.8000,20,0.8500,0.3000
2026-01-22T21:30:00,,203.6230,542.55,61.3748,73,105,0.8408,0.9339,0.8000,20,0.8500,0.3000
2026-01-22T22:00:00,,203.6230,549.45,62.1561,74,106,0.8399,0.9364,0.8000,20,0.8500,0.3000
2026-01-22T22:30:00,,198.5721,552.68,60.9707,72,103,0.8468,0.9220,0.8000,20,0.8500,0.3000
2026-01-22T23:00:00,,183.6618,554.53,56.5808,67,96,0.8445,0.9156,0.8000,20,0.8500,0.3000
2026-01-22T23:30:00,,161.6731,557.29,50.0545,59,85,0.8484,0.8882,0.8000,20,0.8500,0.3000
2026-01-23T00:00:00,,160.0161,558.00,49.6054,59,85,0.8408,0.9028,0.8000,20,0.8500,0.3000
2026-01-23T00:30:00,,135.8264,558.54,42.1468,50,72,0.8429,0.8707,0.8000,20,0.8500,0.3000
2026-01-23T01:00:00,,126.1139,560.14,39.2451,47,68,0.8350,0.8759,0.8000,20,0.8500,0.3000
2026-01-23T01:30:00,,85.1031,559.95,26.4742,32,46,0.8273,0.8186,0.8000,20,0.8500,0.3000
2026-01-23T02:00:00,,76.9392,560.59,23.9620,29,42,0.8263,0.8003,0.8000,20,0.8500,0.3000
2026-01-23T02:30:00,,65.4248,558.79,20.3104,26,38,0.7812,0.8661,0.8000,20,0.8500,0.3000
2026-01-23T03:00:00,,64.8761,557.34,20.0878,25,36,0.8035,0.8183,0.8000,20,0.8500,0.3000
2026-01-23T03:30:00,,58.2911,554.64,17.9615,23,33,0.7809,0.8437,0.8000,20,0.8500,0.3000
2026-01-23T04:00:00,,58.2911,552.22,17.8830,23,33,0.7775,0.8496,0.8000,20,0.8500,0.3000
2026-01-23T04:30:00,,58.2911,550.21,17.8180,23,33,0.7747,0.8543,0.8000,20,0.8500,0.3000
2026-01-23T05:00:00,,61.0540,541.65,18.3722,23,33,0.7988,0.8114,0.8000,20,0.8500,0.3000
2026-01-23T05:30:00,,63.9585,536.68,19.0697,24,35,0.7946,0.8286,0.8000,20,0.8500,0.3000
2026-01-23T06:00:00,,89.7582,528.98,26.3778,32,46,0.8243,0.8273,0.8000,20,0.8500,0.3000
2026-01-23T06:30:00,,146.6537,523.64,42.6633,51,73,0.8365,0.8893,0.8000,20,0.8500,0.3000
2026-01-23T07:00:00,,180.9588,519.57,52.2333,62,89,0.8425,0.9098,0.8000,20,0.8500,0.3000
2026-01-23T07:30:00,,222.0318,520.58,64.2141,76,109,0.8449,0.9341,0.8000,20,0.8500,0.3000
2026-01-23T08:00:00,,260.8321,511.52,74.1221,88,126,0.8423,0.9547,0.8000,20,0.8500,0.3000
2026-01-23T08:30:00,,290.1082,514.51,82.9235,98,140,0.8462,0.9606,0.8000,20,0.8500,0.3000
2026-01-23T09:00:00,,310.9212,518.18,89.5069,106,152,0.8444,0.9690,0.8000,20,0.8500,0.3000
2026-01-23T09:30:00,,316.7961,520.05,91.5273,108,155,0.8475,0.9675,0.8000,20,0.8500,0.3000
2026-01-23T10:00:00,,316.7961,521.81,91.8377,109,156,0.8425,0.9726,0.8000,20,0.8500,0.3000
2026-01-23T10:30:00,,316.7961,522.91,92.0302,109,156,0.8443,0.9710,0.8000,20,0.8500,0.3000
2026-01-23T11:00:00,,316.1987,522.80,91.8390,109,156,0.8426,0.9725,0.8000,20,0.8500,0.3000
2026-01-23T11:30:00,,316.1987,523.23,91.9140,109,156,0.8432,0.9719,0.8000,20,0.8500,0.3000
2026-01-23T12:00:00,,311.1133,522.59,90.3243,107,153,0.8442,0.9698,0.8000,20,0.8500,0.3000
2026-01-23T12:30:00,,304.2607,525.07,88.7550,105,150,0.8453,0.9671,0.8000,20,0.8500,0.3000
2026-01-23T13:00:00,,304.2607,524.91,88.7279,105,150,0.8450,0.9674,0.8000,20,0.8500,0.3000
2026-01-23T13:30:00,,304.2607,525.27,88.7875,105,150,0.8456,0.9668,0.8000,20,0.8500,0.3000
2026-01-23T14:00:00,,304.2607,523.02,88.4079,105,150,0.8420,0.9702,0.8000,20,0.8500,0.3000
2026-01-23T14:30:00,,287.7854,525.01,83.9389,99,142,0.8479,0.9592,0.8000,20,0.8500,0.3000
2026-01-23T15:00:00,,285.0437,526.36,83.3527,99,142,0.8419,0.9654,0.8000,20,0.8500,0.3000
2026-01-23T15:30:00,,274.6631,528.03,80.5721,95,136,0.8481,0.9547,0.8000,20,0.8500,0.3000
2026-01-23T16:00:00,,257.5352,528.15,75.5657,89,128,0.8491,0.9466,0.8000,20,0.8500,0.3000
2026-01-23T16:30:00,,240.9471,529.49,70.8769,84,121,0.8438,0.9471,0.8000,20,0.8500,0.3000
2026-01-23T17:00:00,,221.1976,528.40,64.9340,77,110,0.8433,0.9376,0.8000,20,0.8500,0.3000
2026-01-23T17:30:00,,220.5061,528.35,64.7251,77,110,0.8406,0.9414,0.8000,20,0.8500,0.3000
2026-01-23T18:00:00,,211.8364,528.94,62.2495,74,106,0.8412,0.9357,0.8000,20,0.8500,0.3000
2026-01-23T18:30:00,,206.6087,534.07,61.3021,73,105,0.8398,0.9358,0.8000,20,0.8500,0.3000
2026-01-23T19:00:00,,206.6065,535.61,61.4781,73,105,0.8422,0.9322,0.8000,20,0.8500,0.3000
2026-01-23T19:30:00,,204.4172,537.12,60.9977,72,103,0.8472,0.9223,0.8000,20,0.8500,0.3000
2026-01-23T20:00:00,,203.3191,539.89,60.9834,72,103,0.8470,0.9225,0.8000,20,0.8500,0.3000
2026-01-23T20:30:00,,199.8267,539.97,59.9444,71,102,0.8443,0.9250,0.8000,20,0.8500,0.3000
2026-01-23T21:00:00,,203.3191,541.37,61.1507,72,103,0.8493,0.9185,0.8000,20,0.8500,0.3000
2026-01-23T21:30:00,,203.3191,542.55,61.2832,73,105,0.8395,0.9357,0.8000,20,0.8500,0.3000
2026-01-23T22:00:00,,203.6480,549.45,62.1637,74,106,0.8401,0.9363,0.8000,20,0.8500,0.3000
2026-01-23T22:30:00,,203.6480,552.68,62.5293,74,106,0.8450,0.9287,0.8000,20,0.8500,0.3000
2026-01-23T23:00:00,,192.4456,554.53,59.2868,70,100,0.8470,0.9177,0.8000,20,0.8500,0.3000
2026-01-23T23:30:00,,177.6614,557.29,55.0046,65,93,0.8462,0.9079,0.8000,20,0.8500,0.3000
2026-01-24T00:00:00,,204.3228,558.00,63.3406,75,108,0.8445,0.9309,0.8000,20,0.8500,0.3000
2026-01-24T00:30:00,,171.6104,558.54,53.2506,63,90,0.8452,0.9048,0.8000,20,0.8500,0.3000
2026-01-24T01:00:00,,164.8866,560.14,51.3107,61,88,0.8412,0.9072,0.8000,20,0.8500,0.3000
2026-01-24T01:30:00,,107.4017,559.95,33.4109,40,58,0.8353,0.8455,0.8000,20,0.8500,0.3000
2026-01-24T02:00:00,,88.6612,560.59,27.6127,33,48,0.8367,0.8030,0.8000,20,0.8500,0.3000
2026-01-24T02:30:00,,74.6447,558.79,23.1727,29,42,0.7991,0.8559,0.8000,20,0.8500,0.3000
2026-01-24T03:00:00,,72.9584,557.34,22.5904,28,40,0.8068,0.8347,0.8000,20,0.8500,0.3000
2026-01-24T03:30:00,,64.2319,554.64,19.7920,25,36,0.7917,0.8410,0.8000,20,0.8500,0.3000
2026-01-24T04:00:00,,61.2077,552.22,18.7777,24,35,0.7824,0.8495,0.8000,20,0.8500,0.3000
2026-01-24T04:30:00,,61.4580,550.21,18.7860,24,35,0.7828,0.8490,0.8000,20,0.8500,0.3000
2026-01-24T05:00:00,,60.9681,541.65,18.3463,23,33,0.7977,0.8136,0.8000,20,0.8500,0.3000
2026-01-24T05:30:00,,63.3586,536.68,18.8908,24,35,0.7871,0.8421,0.8000,20,0.8500,0.3000
2026-01-24T06:00:00,,82.4818,528.98,24.2394,30,43,0.8080,0.8476,0.8000,20,0.8500,0.3000
2026-01-24T06:30:00,,101.6427,523.64,29.5690,36,52,0.8214,0.8567,0.8000,20,0.8500,0.3000
2026-01-24T07:00:00,,118.2058,519.57,34.1198,41,59,0.8322,0.8595,0.8000,20,0.8500,0.3000
2026-01-24T07:30:00,,168.7169,520.58,48.7949,58,83,0.8413,0.9015,0.8000,20,0.8500,0.3000
2026-01-24T08:00:00,,177.8848,511.52,50.5505,60,86,0.8425,0.9053,0.8000,20,0.8500,0.3000
2026-01-24T08:30:00,,194.8972,514.51,55.7087,66,95,0.8441,0.9166,0.8000,20,0.8500,0.3000
2026-01-24T09:00:00,,204.8782,518.18,58.9796,70,100,0.8426,0.9271,0.8000,20,0.8500,0.3000
2026-01-24T09:30:00,,213.3138,520.05,61.6297,73,105,0.8442,0.9299,0.8000,20,0.8500,0.3000
2026-01-24T10:00:00,,213.3138,521.81,61.8387,73,105,0.8471,0.9253,0.8000,20,0.8500,0.3000
2026-01-24T10:30:00,,213.3138,522.91,61.9683,73,105,0.8489,0.9223,0.8000,20,0.8500,0.3000
2026-01-24T11:00:00,,213.5624,522.80,62.0286,73,105,0.8497,0.9209,0.8000,20,0.8500,0.3000
2026-01-24T11:30:00,,213.5624,523.23,62.0792,74,106,0.8389,0.9392,0.8000,20,0.8500,0.3000
2026-01-24T12:00:00,,211.2503,522.59,61.3315,73,105,0.8402,0.9358,0.8000,20,0.8500,0.3000
2026-01-24T12:30:00,,210.6067,525.07,61.4355,73,105,0.8416,0.9336,0.8000,20,0.8500,0.3000
2026-01-24T13:00:00,,210.6441,524.91,61.4276,73,105,0.8415,0.9338,0.8000,20,0.8500,0.3000
2026-01-24T13:30:00,,210.6206,525.27,61.4620,73,105,0.8419,0.9331,0.8000,20,0.8500,0.3000
2026-01-24T14:00:00,,210.6206,523.02,61.1992,72,103,0.8500,0.9184,0.8000,20,0.8500,0.3000
2026-01-24T14:30:00,,210.6441,525.01,61.4389,73,105,0.8416,0.9336,0.8000,20,0.8500,0.3000
2026-01-24T15:00:00,,200.9979,526.36,58.7759,70,100,0.8397,0.9310,0.8000,20,0.8500,0.3000
2026-01-24T15:30:00,,204.4672,528.03,59.9802,71,102,0.8448,0.9249,0.8000,20,0.8500,0.3000
2026-01-24T16:00:00,,205.9083,528.15,60.4174,72,103,0.8391,0.9353,0.8000,20,0.8500,0.3000
2026-01-24T16:30:00,,205.4176,529.49,60.4256,72,103,0.8392,0.9351,0.8000,20,0.8500,0.3000
2026-01-24T17:00:00,,199.4128,528.40,58.5389,69,99,0.8484,0.9147,0.8000,20,0.8500,0.3000
2026-01-24T17:30:00,,202.5963,528.35,59.4681,70,100,0.8495,0.9148,0.8000,20,0.8500,0.3000
2026-01-24T18:00:00,,194.1391,528.94,57.0490,68,98,0.8390,0.9281,0.8000,20,0.8500,0.3000
2026-01-24T18:30:00,,192.5144,534.07,57.1202,68,98,0.8400,0.9262,0.8000,20,0.8500,0.3000
2026-01-24T19:00:00,,196.2692,535.61,58.4022,69,99,0.8464,0.9177,0.8000,20,0.8500,0.3000
2026-01-24T19:30:00,,195.4922,537.12,58.3345,69,99,0.8454,0.9193,0.8000,20,0.8500,0.3000
2026-01-24T20:00:00,,197.9749,539.89,59.3804,70,100,0.8483,0.9163,0.8000,20,0.8500,0.3000
2026-01-24T20:30:00,,194.7788,539.97,58.4301,69,99,0.8468,0.9168,0.8000,20,0.8500,0.3000
2026-01-24T21:00:00,,202.7391,541.37,60.9762,72,103,0.8469,0.9226,0.8000,20,0.8500,0.3000
2026-01-24T21:30:00,,202.7391,542.55,61.1084,72,103,0.8487,0.9194,0.8000,20,0.8500,0.3000
2026-01-24T22:00:00,,209.5322,549.45,63.9599,76,109,0.8416,0.9374,0.8000,20,0.8500,0.3000
2026-01-24T22:30:00,,209.5322,552.68,64.3360,76,109,0.8465,0.9298,0.8000,20,0.8500,0.3000
2026-01-24T23:00:00,,209.5322,554.53,64.5507,76,109,0.8494,0.9252,0.8000,20,0.8500,0.3000
2026-01-24T23:30:00,,209.5116,557.29,64.8655,77,110,0.8424,0.9374,0.8000,20,0.8500,0.3000
2026-01-25T00:00:00,,197.4768,558.00,61.2183,73,105,0.8386,0.9362,0.8000,20,0.8500,0.3000
2026-01-25T00:30:00,,166.2060,558.54,51.5736,61,88,0.8455,0.8993,0.8000,20,0.8500,0.3000
2026-01-25T01:00:00,,175.6102,560.14,54.6477,65,93,0.8407,0.9173,0.8000,20,0.8500,0.3000
2026-01-25T01:30:00,,107.3505,559.95,33.3950,40,58,0.8349,0.8463,0.8000,20,0.8500,0.3000
2026-01-25T02:00:00,,98.9607,560.59,30.8204,37,53,0.8330,0.8352,0.8000,20,0.8500,0.3000
2026-01-25T02:30:00,,73.1371,558.79,22.7047,28,40,0.8109,0.8265,0.8000,20,0.8500,0.3000
2026-01-25T03:00:00,,72.9072,557.34,22.5745,28,40,0.8062,0.8358,0.8000,20,0.8500,0.3000
2026-01-25T03:30:00,,64.1807,554.64,19.7763,25,36,0.7911,0.8421,0.8000,20,0.8500,0.3000
2026-01-25T04:00:00,,61.1565,552.22,18.7620,24,35,0.7818,0.8506,0.8000,20,0.8500,0.3000
2026-01-25T04:30:00,,61.4068,550.21,18.7704,24,35,0.7821,0.8501,0.8000,20,0.8500,0.3000
2026-01-25T05:00:00,,60.9169,541.65,18.3309,23,33,0.7970,0.8149,0.8000,20,0.8500,0.3000
2026-01-25T05:30:00,,61.1694,536.68,18.2381,23,33,0.7930,0.8230,0.8000,20,0.8500,0.3000
2026-01-25T06:00:00,,77.8537,528.98,22.8793,28,40,0.8171,0.8154,0.8000,20,0.8500,0.3000
2026-01-25T06:30:00,,99.6454,523.64,28.9880,35,50,0.8282,0.8371,0.8000,20,0.8500,0.3000
2026-01-25T07:00:00,,135.7283,519.57,39.1777,47,68,0.8336,0.8813,0.8000,20,0.8500,0.3000
2026-01-25T07:30:00,,173.0806,520.58,50.0569,59,85,0.8484,0.8906,0.8000,20,0.8500,0.3000
2026-01-25T08:00:00,,184.2812,511.52,52.3682,62,89,0.8446,0.9065,0.8000,20,0.8500,0.3000
2026-01-25T08:30:00,,189.7812,514.51,54.2464,64,92,0.8476,0.9057,0.8000,20,0.8500,0.3000
2026-01-25T09:00:00,,194.0663,518.18,55.8671,66,95,0.8465,0.9122,0.8000,20,0.8500,0.3000
2026-01-25T09:30:00,,207.0021,520.05,59.8061,71,102,0.8423,0.9292,0.8000,20,0.8500,0.3000
2026-01-25T10:00:00,,204.5539,521.81,59.2992,70,100,0.8471,0.9194,0.8000,20,0.8500,0.3000
