model,interval_start_datetime,actual_call_volume,predicted_call_volume,avg_handle_time_sec,traffic_intensity_erlangs,base_required_agents,shrinkage_adjusted_agents,expected_occupancy,service_level_probability,target_service_level,sla_target_sec,max_occupancy,shrinkage_rate
gradient_boosting,2026-01-05T06:30:00,,110.1524,523.64,32.0446,38,55,0.8433,0.8193,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T07:00:00,,172.9239,519.57,49.9141,59,85,0.8460,0.8955,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T07:30:00,,205.1518,520.58,59.3323,70,100,0.8476,0.9187,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T08:00:00,,234.9646,511.52,66.7712,79,113,0.8452,0.9390,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T08:30:00,,271.4854,514.51,77.6005,92,132,0.8435,0.9576,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T09:00:00,,299.1144,518.18,86.1080,102,146,0.8442,0.9660,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T09:30:00,,322.6183,520.05,93.2094,110,158,0.8474,0.9691,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T10:00:00,,317.6555,521.81,92.0868,109,156,0.8448,0.9706,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T10:30:00,,322.6183,522.91,93.7216,111,159,0.8443,0.9723,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T11:00:00,,322.6183,522.80,93.7036,111,159,0.8442,0.9725,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T11:30:00,,318.7783,523.23,92.6639,110,158,0.8424,0.9733,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T12:00:00,,308.4418,522.59,89.5487,106,152,0.8448,0.9684,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T12:30:00,,301.1016,525.07,87.8335,104,149,0.8446,0.9670,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T13:00:00,,311.0964,524.91,90.7213,107,153,0.8479,0.9661,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T13:30:00,,319.7445,525.27,93.3059,110,158,0.8482,0.9680,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T14:00:00,,311.0964,523.02,90.3941,107,153,0.8448,0.9691,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T14:30:00,,301.1016,525.01,87.8228,104,149,0.8445,0.9671,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T15:00:00,,314.6060,526.36,91.9973,109,156,0.8440,0.9712,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T15:30:00,,293.7831,528.03,86.1810,102,146,0.8449,0.9649,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T16:00:00,,291.7875,528.15,85.6160,101,145,0.8477,0.9611,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T16:30:00,,276.7769,529.49,81.4166,96,138,0.8481,0.9558,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T17:00:00,,251.1057,528.40,73.7137,87,125,0.8473,0.9464,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T17:30:00,,255.1258,528.35,74.8870,89,128,0.8414,0.9561,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T18:00:00,,228.4536,528.94,67.1326,79,113,0.8498,0.9311,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T18:30:00,,214.0539,534.07,63.5111,75,108,0.8468,0.9287,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T19:00:00,,233.6256,535.61,69.5180,82,118,0.8478,0.9384,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T19:30:00,,233.6256,537.12,69.7135,83,119,0.8399,0.9503,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T20:00:00,,224.2110,539.89,67.2497,80,115,0.8406,0.9452,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T20:30:00,,220.6103,539.97,66.1791,78,112,0.8485,0.9309,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T21:00:00,,225.1822,541.37,67.7263,80,115,0.8466,0.9369,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T21:30:00,,225.1822,542.55,67.8730,80,115,0.8484,0.9341,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T22:00:00,,226.7337,549.45,69.2106,82,118,0.8440,0.9430,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T22:30:00,,226.7337,552.68,69.6176,82,118,0.8490,0.9357,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T23:00:00,,214.0539,554.53,65.9437,78,112,0.8454,0.9347,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-05T23:30:00,,201.8144,557.29,62.4824,74,106,0.8444,0.9295,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T00:00:00,,196.2895,558.00,60.8503,72,103,0.8451,0.9245,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T00:30:00,,155.1139,558.54,48.1317,57,82,0.8444,0.8903,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T01:00:00,,120.1657,560.14,37.3941,44,63,0.8499,0.8303,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T01:30:00,,113.9004,559.95,35.4325,42,61,0.8436,0.8360,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T02:00:00,,86.6537,560.59,26.9875,33,48,0.8178,0.8449,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T02:30:00,,75.7264,558.79,23.5085,29,42,0.8106,0.8340,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T03:00:00,,81.7624,557.34,25.3164,31,45,0.8167,0.8351,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T03:30:00,,70.0642,554.64,21.5892,27,39,0.7996,0.8415,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T04:00:00,,70.0642,552.22,21.4948,27,39,0.7961,0.8480,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T04:30:00,,73.1484,550.21,22.3594,28,40,0.7986,0.8507,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T05:00:00,,78.8062,541.65,23.7141,29,42,0.8177,0.8204,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T05:30:00,,85.0200,536.68,25.3493,31,45,0.8177,0.8343,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T06:00:00,,111.5073,528.98,32.7693,39,56,0.8402,0.8314,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T06:30:00,,175.8494,523.64,51.1566,61,88,0.8386,0.9137,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T07:00:00,,194.3705,519.57,56.1046,67,96,0.8374,0.9291,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T07:30:00,,232.3010,520.58,67.1841,80,115,0.8398,0.9472,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T08:00:00,,273.3776,511.52,77.6872,92,132,0.8444,0.9567,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T08:30:00,,301.6162,514.51,86.2129,102,146,0.8452,0.9652,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T09:00:00,,327.9217,518.18,94.4009,112,160,0.8429,0.9744,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T09:30:00,,319.9431,520.05,92.4365,109,156,0.8480,0.9677,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T10:00:00,,331.4391,521.81,96.0826,114,163,0.8428,0.9755,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T10:30:00,,314.9804,522.91,91.5027,108,155,0.8472,0.9676,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T11:00:00,,319.9431,522.80,92.9265,110,158,0.8448,0.9713,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T11:30:00,,319.9431,523.23,93.0024,110,158,0.8455,0.9707,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T12:00:00,,318.6927,522.59,92.5248,109,156,0.8489,0.9668,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T12:30:00,,308.4213,525.07,89.9687,106,152,0.8488,0.9644,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T13:00:00,,318.6927,524.91,92.9365,110,158,0.8449,0.9711,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T13:30:00,,305.7667,525.27,89.2270,105,150,0.8498,0.9625,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T14:00:00,,313.7300,523.02,91.1593,108,155,0.8441,0.9705,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T14:30:00,,298.4264,525.01,87.0425,103,148,0.8451,0.9657,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T15:00:00,,316.6137,526.36,92.5844,109,156,0.8494,0.9661,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T15:30:00,,307.4328,528.03,90.1851,107,153,0.8429,0.9707,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T16:00:00,,283.5303,528.15,83.1931,98,140,0.8489,0.9569,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T16:30:00,,259.3683,529.49,76.2957,90,129,0.8477,0.9495,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T17:00:00,,261.5816,528.40,76.7890,91,130,0.8438,0.9555,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T17:30:00,,271.9265,528.35,79.8185,94,135,0.8491,0.9524,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T18:00:00,,224.5275,528.94,65.9789,78,112,0.8459,0.9354,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T18:30:00,,222.2271,534.07,65.9361,78,112,0.8453,0.9360,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T19:00:00,,220.1388,535.61,65.5048,78,112,0.8398,0.9436,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T19:30:00,,222.2271,537.12,66.3122,79,113,0.8394,0.9455,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T20:00:00,,220.1388,539.89,66.0283,78,112,0.8465,0.9339,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T20:30:00,,227.2176,539.97,68.1612,81,116,0.8415,0.9455,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T21:00:00,,230.6706,541.37,69.3770,82,118,0.8461,0.9406,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T21:30:00,,221.2560,542.55,66.6896,79,113,0.8442,0.9388,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T22:00:00,,214.3653,549.45,65.4352,77,110,0.8498,0.9265,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T22:30:00,,221.2560,552.68,67.9357,80,115,0.8492,0.9323,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T23:00:00,,217.6553,554.53,67.0531,79,113,0.8488,0.9312,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-06T23:30:00,,213.5077,557.29,66.1027,78,112,0.8475,0.9315,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T00:00:00,,211.1356,558.00,65.4526,78,112,0.8391,0.9434,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T00:30:00,,192.8906,558.54,59.8538,71,102,0.8430,0.9260,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T01:00:00,,127.8304,560.14,39.7792,47,68,0.8464,0.8515,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T01:30:00,,103.2132,559.95,32.1079,38,55,0.8449,0.8125,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T02:00:00,,82.3047,560.59,25.6331,31,45,0.8269,0.8130,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T02:30:00,,84.8009,558.79,26.3256,32,46,0.8227,0.8288,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T03:00:00,,88.4031,557.34,27.3726,33,48,0.8295,0.8202,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T03:30:00,,71.9546,554.64,22.1717,28,40,0.7918,0.8622,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T04:00:00,,77.9906,552.22,23.9265,29,42,0.8251,0.8037,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T04:30:00,,87.1047,550.21,26.6255,32,46,0.8320,0.8084,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T05:00:00,,82.0383,541.65,24.6867,30,43,0.8229,0.8163,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T05:30:00,,74.1207,536.68,22.0996,27,39,0.8185,0.8042,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T06:00:00,,95.1903,528.98,27.9741,34,49,0.8228,0.8426,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T06:30:00,,123.5560,523.64,35.9439,43,62,0.8359,0.8603,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T07:00:00,,173.0351,519.57,49.9462,59,85,0.8465,0.8944,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T07:30:00,,219.5651,520.58,63.5007,75,108,0.8467,0.9297,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T08:00:00,,254.6543,511.52,72.3665,86,123,0.8415,0.9534,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T08:30:00,,285.4969,514.51,81.6055,97,139,0.8413,0.9648,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T09:00:00,,305.1450,518.18,87.8440,104,149,0.8447,0.9672,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T09:30:00,,322.9483,520.05,93.3048,110,158,0.8482,0.9682,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T10:00:00,,306.0078,521.81,88.7102,105,150,0.8449,0.9676,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T10:30:00,,298.6675,522.91,86.7638,103,148,0.8424,0.9684,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T11:00:00,,298.6675,522.80,86.7471,103,148,0.8422,0.9685,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T11:30:00,,298.6675,523.23,86.8180,103,148,0.8429,0.9679,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T12:00:00,,269.8582,522.59,78.3469,93,133,0.8424,0.9594,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T12:30:00,,293.0658,525.07,85.4894,101,145,0.8464,0.9626,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T13:00:00,,279.6349,524.91,81.5465,96,138,0.8494,0.9544,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T13:30:00,,275.1582,525.27,80.2950,95,136,0.8452,0.9583,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T14:00:00,,297.4172,523.02,86.4194,102,146,0.8472,0.9627,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T14:30:00,,312.7208,525.01,91.2118,108,155,0.8446,0.9700,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T15:00:00,,302.6784,526.36,88.5094,105,150,0.8429,0.9692,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T15:30:00,,269.9984,528.03,79.2038,94,135,0.8426,0.9600,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T16:00:00,,245.2087,528.15,71.9489,85,122,0.8465,0.9449,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T16:30:00,,237.0095,529.49,69.7186,83,119,0.8400,0.9506,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T17:00:00,,226.3595,528.40,66.4493,79,113,0.8411,0.9437,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T17:30:00,,234.4261,528.35,68.8110,81,116,0.8495,0.9347,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T18:00:00,,200.5148,528.94,58.9226,70,100,0.8418,0.9277,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T18:30:00,,199.5648,534.07,59.2121,70,100,0.8459,0.9207,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T19:00:00,,210.0896,535.61,62.5146,74,106,0.8448,0.9300,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T19:30:00,,215.0967,537.12,64.1845,76,109,0.8445,0.9337,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T20:00:00,,205.5984,539.89,61.6670,73,105,0.8448,0.9280,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T20:30:00,,205.5984,539.97,61.6758,73,105,0.8449,0.9278,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T21:00:00,,210.0896,541.37,63.1870,75,108,0.8425,0.9348,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T21:30:00,,213.3561,542.55,64.3085,76,109,0.8462,0.9309,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T22:00:00,,217.8238,549.45,66.4909,79,113,0.8417,0.9419,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T22:30:00,,220.2468,552.68,67.6259,80,115,0.8453,0.9381,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T23:00:00,,205.5984,554.53,63.3388,75,108,0.8445,0.9311,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-07T23:30:00,,202.3413,557.29,62.6455,74,106,0.8466,0.9260,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T00:00:00,,233.8521,558.00,72.4948,86,123,0.8430,0.9494,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T00:30:00,,211.8923,558.54,65.7500,78,112,0.8429,0.9382,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T01:00:00,,203.2810,560.14,63.2585,75,108,0.8434,0.9325,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T01:30:00,,181.1001,559.95,56.3373,67,96,0.8409,0.9214,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T02:00:00,,130.1050,560.59,40.5200,48,69,0.8442,0.8604,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T02:30:00,,147.7430,558.79,45.8653,54,78,0.8494,0.8706,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T03:00:00,,117.7002,557.34,36.4440,43,62,0.8475,0.8316,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T03:30:00,,90.7273,554.64,27.9562,34,49,0.8222,0.8420,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T04:00:00,,85.6405,552.22,26.2734,32,46,0.8210,0.8327,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T04:30:00,,77.9906,550.21,23.8396,29,42,0.8221,0.8105,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T05:00:00,,82.0383,541.65,24.6867,30,43,0.8229,0.8163,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T05:30:00,,84.2044,536.68,25.1062,31,45,0.8099,0.8498,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T06:00:00,,90.6893,528.98,26.6514,32,46,0.8329,0.8080,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T06:30:00,,104.9175,523.64,30.5217,37,53,0.8249,0.8548,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T07:00:00,,121.8515,519.57,35.1722,42,61,0.8374,0.8529,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T07:30:00,,154.5056,520.58,44.6848,53,76,0.8431,0.8832,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T08:00:00,,214.9475,511.52,61.0828,72,103,0.8484,0.9219,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T08:30:00,,217.2929,514.51,62.1103,74,106,0.8393,0.9391,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T09:00:00,,259.7119,518.18,74.7649,88,126,0.8496,0.9451,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T09:30:00,,233.3036,520.05,67.4050,80,115,0.8426,0.9436,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T10:00:00,,256.4609,521.81,74.3468,88,126,0.8449,0.9511,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T10:30:00,,263.2293,522.91,76.4689,90,129,0.8497,0.9473,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T11:00:00,,263.2293,522.80,76.4542,90,129,0.8495,0.9476,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T11:30:00,,247.6161,523.23,71.9781,85,122,0.8468,0.9447,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T12:00:00,,261.9790,522.59,76.0594,90,129,0.8451,0.9531,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T12:30:00,,260.0220,525.07,75.8502,90,129,0.8428,0.9558,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T13:00:00,,257.8622,524.91,75.1972,89,128,0.8449,0.9521,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T13:30:00,,266.7148,525.27,77.8311,92,132,0.8460,0.9542,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T14:00:00,,261.2204,523.02,75.9018,90,129,0.8434,0.9552,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T14:30:00,,257.8622,525.01,75.2111,89,128,0.8451,0.9519,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T15:00:00,,255.7832,526.36,74.7963,88,126,0.8500,0.9442,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T15:30:00,,258.6298,528.03,75.8688,90,129,0.8430,0.9554,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T16:00:00,,246.7179,528.15,72.3917,86,123,0.8418,0.9522,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T16:30:00,,228.9438,529.49,67.3460,80,115,0.8418,0.9441,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T17:00:00,,223.0930,528.40,65.4904,78,112,0.8396,0.9442,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T17:30:00,,225.0128,528.35,66.0480,78,112,0.8468,0.9341,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T18:00:00,,221.4268,528.94,65.0677,77,110,0.8450,0.9351,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T18:30:00,,210.0896,534.07,62.3349,74,106,0.8424,0.9337,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T19:00:00,,205.5984,535.61,61.1782,72,103,0.8497,0.9181,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T19:30:00,,197.2433,537.12,58.8571,70,100,0.8408,0.9287,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T20:00:00,,221.2179,539.89,66.3519,79,113,0.8399,0.9447,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T20:30:00,,219.1296,539.97,65.7349,78,112,0.8428,0.9394,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T21:00:00,,221.2179,541.37,66.5339,79,113,0.8422,0.9416,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T21:30:00,,224.3613,542.55,67.6256,80,115,0.8453,0.9386,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T22:00:00,,224.3613,549.45,68.4865,81,116,0.8455,0.9395,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T22:30:00,,221.2179,552.68,67.9240,80,115,0.8491,0.9325,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T23:00:00,,218.1553,554.53,67.2072,80,115,0.8401,0.9452,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-08T23:30:00,,208.8977,557.29,64.6754,77,110,0.8399,0.9409,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-09T00:00:00,,199.7715,558.00,61.9297,73,105,0.8484,0.9211,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-09T00:30:00,,192.8906,558.54,59.8538,71,102,0.8430,0.9260,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-09T01:00:00,,145.9653,560.14,45.4226,54,78,0.8412,0.8876,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-09T01:30:00,,103.2132,559.95,32.1079,38,55,0.8449,0.8125,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-09T02:00:00,,94.3334,560.59,29.3793,35,50,0.8394,0.8089,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-09T02:30:00,,89.8673,558.79,27.8984,34,49,0.8205,0.8452,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-09T03:00:00,,91.5402,557.34,28.3440,34,49,0.8336,0.8168,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-09T03:30:00,,82.0383,554.64,25.2788,31,45,0.8154,0.8378,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-09T04:00:00,,82.0383,552.22,25.1683,31,45,0.8119,0.8450,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-09T04:30:00,,82.0383,550.21,25.0768,31,45,0.8089,0.8508,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-09T05:00:00,,88.7775,541.65,26.7147,32,46,0.8348,0.8024,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-09T05:30:00,,87.8066,536.68,26.1802,32,46,0.8181,0.8397,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-09T06:00:00,,99.0292,528.98,29.1023,35,50,0.8315,0.8296,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-09T06:30:00,,162.5662,523.64,47.2924,56,80,0.8445,0.8895,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-09T07:00:00,,173.0351,519.57,49.9462,59,85,0.8465,0.8944,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-09T07:30:00,,228.3416,520.58,66.0390,78,112,0.8467,0.9348,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-09T08:00:00,,259.1311,511.52,73.6387,87,125,0.8464,0.9484,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-09T08:30:00,,285.4969,514.51,81.6055,97,139,0.8413,0.9648,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-09T09:00:00,,302.4904,518.18,87.0798,103,148,0.8454,0.9656,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-09T09:30:00,,313.9711,520.05,90.7111,107,153,0.8478,0.9664,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-09T10:00:00,,318.9338,521.81,92.4574,109,156,0.8482,0.9674,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-09T10:30:00,,318.9338,522.91,92.6512,110,158,0.8423,0.9734,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-09T11:00:00,,313.9711,522.80,91.1920,108,155,0.8444,0.9703,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-09T11:30:00,,318.9338,523.23,92.7091,110,158,0.8428,0.9730,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-09T12:00:00,,317.6835,522.59,92.2318,109,156,0.8462,0.9694,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-09T12:30:00,,312.7208,525.07,91.2229,108,155,0.8447,0.9699,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-09T13:00:00,,304.7574,524.91,88.8727,105,150,0.8464,0.9660,0.8000,20,0.8500,0.3000
gradient_boosting,2026-01-09T13:30:00,,313.8435,525.27,91.5839,108,155,0.8480,0.9668,0.8000,20,0.8500,0.3000
